sexo,qtd_filhos,tipo_renda_assalariado,tipo_renda_servidor_publico,educacao_secundario,educacao_superior_incompleto,estado_civil_casado,estado_civil_solteiro,idade,tempo_emprego,qt_pessoas_residencia,predicted_income,credit_limit,card_class,loan_granted
0,1,1,0,0,0,1,0,36,1.0767123287671232,3.0,2816.7353803975325,6000,gold,36000
0,0,0,0,0,0,1,0,52,0.6328767123287671,2.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,0,1,61,,1.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,0,1,50,5.764383561643837,1.0,3521.75081922017,6000,gold,36000
1,0,0,1,0,0,0,1,27,2.263013698630137,1.0,4827.252950138516,6000,gold,36000
1,0,1,0,1,0,1,0,55,2.8575342465753426,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,1,0,44,1.7945205479452055,2.0,2816.7353803975325,6000,gold,36000
1,0,0,1,0,0,0,1,27,2.263013698630137,1.0,4827.252950138516,6000,gold,36000
0,3,0,1,0,0,1,0,43,20.27671232876712,5.0,8336.886324503303,15000,black,72000
0,1,1,0,0,0,1,0,50,27.65479452054794,3.0,8336.886324503303,15000,black,72000
1,1,1,0,1,0,1,0,36,3.624657534246576,3.0,4827.252950138516,6000,gold,36000
1,2,1,0,1,0,1,0,24,2.7890410958904117,4.0,4827.252950138516,6000,gold,36000
1,1,0,1,0,0,1,0,31,13.471232876712326,3.0,15802.01258793967,unlimited,black,150000
0,2,1,0,0,0,1,0,41,20.86027397260274,4.0,8336.886324503303,15000,black,72000
1,1,0,0,1,0,1,0,41,11.627397260273971,3.0,15802.01258793967,unlimited,black,150000
0,3,1,0,1,0,1,0,38,10.967123287671232,5.0,5063.104048582998,8500,platinum,54000
0,0,0,1,0,0,0,0,53,5.454794520547946,1.0,3521.75081922017,6000,gold,36000
0,1,0,0,0,0,1,0,31,4.427397260273971,3.0,3521.75081922017,6000,gold,36000
0,1,0,0,0,0,0,1,38,5.769863013698631,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,0,1,42,8.104109589041098,1.0,3521.75081922017,6000,gold,36000
1,0,1,0,0,0,1,0,45,4.287671232876712,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,0,0,59,,1.0,3521.75081922017,6000,gold,36000
0,2,1,0,0,0,0,1,38,1.1561643835616435,3.0,2816.7353803975325,6000,gold,36000
0,0,1,0,1,0,1,0,51,11.413698630136984,2.0,5063.104048582998,8500,platinum,54000
0,2,1,0,1,0,1,0,40,3.4547945205479453,4.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,0,57,,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,0,0,55,6.3780821917808215,1.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,1,0,49,5.493150684931507,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,57,3.1643835616438367,2.0,2816.7353803975325,6000,gold,36000
0,1,1,0,1,0,1,0,35,9.12054794520548,3.0,3521.75081922017,6000,gold,36000
1,0,1,0,0,0,1,0,32,5.013698630136987,2.0,8037.628646934461,15000,black,72000
1,1,1,0,1,0,1,0,31,9.89315068493151,3.0,10744.083531914897,20000,black,100000
0,0,0,0,1,0,1,0,50,4.931506849315068,2.0,3521.75081922017,6000,gold,36000
1,0,0,1,0,0,1,0,38,0.463013698630137,2.0,4827.252950138516,6000,gold,36000
1,1,1,0,1,0,1,0,41,6.953424657534248,3.0,8037.628646934461,15000,black,72000
1,0,0,0,0,0,0,1,27,5.282191780821917,1.0,8037.628646934461,15000,black,72000
0,0,0,0,1,0,1,0,40,3.895890410958904,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,57,,2.0,3521.75081922017,6000,gold,36000
1,2,1,0,1,0,1,0,40,0.7753424657534247,4.0,4827.252950138516,6000,gold,36000
0,1,1,0,0,0,1,0,30,5.153424657534247,3.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,1,0,67,,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,1,0,28,4.909589041095892,2.0,3521.75081922017,6000,gold,36000
0,1,0,1,1,0,1,0,39,6.882191780821918,3.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,45,1.6410958904109592,2.0,2816.7353803975325,6000,gold,36000
1,2,1,0,0,0,1,0,36,6.786301369863014,4.0,8037.628646934461,15000,black,72000
0,1,1,0,0,1,0,0,34,8.517808219178082,3.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,51,14.643835616438356,2.0,5063.104048582998,8500,platinum,54000
1,1,0,1,1,0,1,0,32,9.805479452054792,3.0,10744.083531914897,20000,black,100000
0,0,1,0,1,0,0,1,63,31.750684931506854,1.0,8336.886324503303,15000,black,72000
0,0,1,0,1,0,0,0,45,3.854794520547945,1.0,3521.75081922017,6000,gold,36000
1,1,0,1,1,0,1,0,32,10.764383561643836,3.0,15802.01258793967,unlimited,black,150000
1,1,1,0,1,0,0,1,40,4.6876712328767125,2.0,8037.628646934461,15000,black,72000
1,0,1,0,0,0,1,0,42,1.6739726027397257,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,0,0,1,0,38,6.183561643835616,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,0,57,,1.0,3521.75081922017,6000,gold,36000
1,2,1,0,1,0,1,0,29,3.7013698630136975,4.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,63,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,46,2.5342465753424657,2.0,2816.7353803975325,6000,gold,36000
1,1,0,0,1,0,1,0,51,,3.0,4827.252950138516,6000,gold,36000
1,1,1,0,0,0,0,0,44,6.934246575342466,2.0,8037.628646934461,15000,black,72000
1,0,1,0,0,0,0,1,27,1.1726027397260277,1.0,4827.252950138516,6000,gold,36000
0,1,1,0,0,0,1,0,36,7.052054794520547,3.0,3521.75081922017,6000,gold,36000
1,0,1,0,0,1,1,0,29,0.2547945205479452,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,0,0,1,0,32,9.556164383561644,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,1,0,60,23.263013698630136,2.0,8336.886324503303,15000,black,72000
0,2,1,0,1,0,1,0,42,1.9616438356164383,4.0,2816.7353803975325,6000,gold,36000
0,1,0,0,1,0,1,0,44,21.86027397260274,3.0,8336.886324503303,15000,black,72000
0,0,1,0,1,0,1,0,27,6.846575342465752,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,0,0,34,7.465753424657534,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,67,,2.0,3521.75081922017,6000,gold,36000
0,1,1,0,0,0,1,0,32,8.123287671232879,3.0,3521.75081922017,6000,gold,36000
1,0,0,0,1,0,1,0,56,,2.0,4827.252950138516,6000,gold,36000
0,1,0,0,1,0,1,0,42,5.758904109589041,3.0,3521.75081922017,6000,gold,36000
0,1,1,0,0,0,1,0,48,7.104109589041097,3.0,3521.75081922017,6000,gold,36000
1,0,0,0,0,0,0,1,33,4.627397260273972,1.0,8037.628646934461,15000,black,72000
0,0,1,0,1,0,1,0,45,1.6410958904109592,2.0,2816.7353803975325,6000,gold,36000
0,0,1,0,1,0,0,1,26,0.8301369863013699,1.0,2816.7353803975325,6000,gold,36000
0,1,1,0,1,0,0,0,33,7.526027397260274,3.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,0,0,41,14.189041095890412,2.0,5063.104048582998,8500,platinum,54000
0,1,0,0,1,0,1,0,40,4.216438356164384,3.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,0,0,57,1.0876712328767124,2.0,2816.7353803975325,6000,gold,36000
0,0,1,0,1,0,0,1,50,26.528767123287672,1.0,8336.886324503303,15000,black,72000
0,0,0,0,0,0,1,0,30,7.432876712328768,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,1,0,58,,2.0,3521.75081922017,6000,gold,36000
1,0,0,0,1,0,1,0,38,4.287671232876712,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,0,0,1,0,40,9.41095890410959,2.0,3521.75081922017,6000,gold,36000
1,0,0,0,1,0,1,0,62,,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,47,8.438356164383563,2.0,3521.75081922017,6000,gold,36000
0,1,0,1,1,0,1,0,40,7.120547945205479,3.0,3521.75081922017,6000,gold,36000
0,2,0,1,0,0,1,0,40,12.649315068493149,4.0,6118.0007082153,8500,platinum,54000
0,0,0,0,0,0,1,0,60,,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,0,1,34,14.506849315068491,1.0,15802.01258793967,unlimited,black,150000
0,2,1,0,1,0,1,0,36,7.4520547945205475,4.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,0,1,43,15.02191780821918,1.0,5063.104048582998,8500,platinum,54000
0,0,1,0,1,0,1,0,50,3.1780821917808217,2.0,2816.7353803975325,6000,gold,36000
0,2,0,1,0,0,1,0,30,7.693150684931508,4.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,0,66,,1.0,3521.75081922017,6000,gold,36000
1,0,0,0,1,0,1,0,48,1.2684931506849315,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,1,0,38,3.8465753424657536,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,24,6.372602739726028,2.0,8037.628646934461,15000,black,72000
0,0,1,0,1,0,0,0,53,2.9616438356164383,1.0,2816.7353803975325,6000,gold,36000
1,0,1,0,1,0,1,0,47,4.4301369863013695,2.0,4827.252950138516,6000,gold,36000
0,1,0,0,1,0,1,0,37,3.2109589041095887,3.0,2816.7353803975325,6000,gold,36000
0,1,1,0,0,0,1,0,32,10.671232876712333,3.0,5063.104048582998,8500,platinum,54000
1,0,1,0,0,0,0,0,41,0.5452054794520548,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,0,0,0,1,26,3.2684931506849315,1.0,2816.7353803975325,6000,gold,36000
1,0,1,0,0,0,1,0,26,8.301369863013699,2.0,8037.628646934461,15000,black,72000
0,0,1,0,1,0,1,0,50,5.958904109589041,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,1,0,46,0.536986301369863,2.0,2816.7353803975325,6000,gold,36000
0,1,0,0,0,1,1,0,28,7.167123287671232,3.0,3521.75081922017,6000,gold,36000
0,0,0,1,1,0,1,0,53,34.649315068493145,2.0,17228.385428571433,unlimited,black,150000
0,1,0,0,1,0,1,0,41,0.7890410958904109,3.0,2816.7353803975325,6000,gold,36000
0,0,0,0,0,0,1,0,60,,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,0,1,1,0,31,9.161643835616438,2.0,10744.083531914897,20000,black,100000
1,1,1,0,0,0,1,0,35,2.9534246575342467,3.0,4827.252950138516,6000,gold,36000
1,1,1,0,1,0,1,0,43,6.136986301369863,3.0,8037.628646934461,15000,black,72000
0,0,1,0,1,0,0,1,63,8.772602739726027,1.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,1,0,48,15.868493150684932,2.0,5063.104048582998,8500,platinum,54000
0,1,1,0,1,0,0,0,33,12.446575342465753,2.0,5063.104048582998,8500,platinum,54000
1,0,0,0,1,0,1,0,24,1.5506849315068494,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,0,0,25,3.687671232876713,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,42,4.778082191780823,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,0,1,39,5.706849315068491,1.0,8037.628646934461,15000,black,72000
0,0,0,0,0,0,0,1,64,,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,1,0,40,4.534246575342466,2.0,3521.75081922017,6000,gold,36000
0,1,1,0,1,0,0,1,30,3.1780821917808217,2.0,2816.7353803975325,6000,gold,36000
1,0,0,0,0,1,0,1,25,3.4547945205479453,1.0,4827.252950138516,6000,gold,36000
0,1,1,0,0,0,1,0,29,8.665753424657536,3.0,3521.75081922017,6000,gold,36000
0,2,1,0,0,1,1,0,30,10.849315068493151,4.0,5063.104048582998,8500,platinum,54000
0,0,1,0,0,0,0,0,39,6.665753424657535,2.0,3521.75081922017,6000,gold,36000
1,2,0,1,1,0,1,0,36,15.29041095890411,4.0,15802.01258793967,unlimited,black,150000
0,3,1,0,1,0,1,0,36,1.5123287671232877,5.0,2816.7353803975325,6000,gold,36000
0,2,1,0,0,0,1,0,29,2.7698630136986298,4.0,2816.7353803975325,6000,gold,36000
1,0,1,0,1,0,1,0,55,2.8575342465753426,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,1,0,51,5.046575342465753,2.0,3521.75081922017,6000,gold,36000
1,3,0,0,0,0,1,0,38,2.290410958904109,5.0,4827.252950138516,6000,gold,36000
1,0,1,0,1,0,1,0,40,9.63835616438356,2.0,10744.083531914897,20000,black,100000
0,0,0,0,1,0,1,0,56,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,1,57,,1.0,3521.75081922017,6000,gold,36000
1,2,0,1,1,0,1,0,33,14.931506849315069,4.0,15802.01258793967,unlimited,black,150000
1,0,1,0,1,0,1,0,47,1.0931506849315071,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,1,0,45,5.994520547945205,2.0,3521.75081922017,6000,gold,36000
1,2,0,0,1,0,1,0,33,9.54246575342466,4.0,10744.083531914897,20000,black,100000
0,3,0,0,0,1,1,0,33,6.0465753424657525,5.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,56,17.06849315068493,2.0,21323.110512820513,unlimited,black,150000
0,1,0,0,1,0,1,0,37,7.027397260273973,3.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,1,0,51,25.36438356164384,2.0,8336.886324503303,15000,black,72000
1,0,1,0,1,0,1,0,52,4.6438356164383565,2.0,8037.628646934461,15000,black,72000
1,0,1,0,1,0,1,0,30,2.3835616438356166,2.0,4827.252950138516,6000,gold,36000
0,1,1,0,1,0,1,0,29,11.58904109589041,3.0,5063.104048582998,8500,platinum,54000
1,2,1,0,1,0,1,0,40,3.2136986301369865,4.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,0,1,52,6.723287671232876,1.0,3521.75081922017,6000,gold,36000
0,1,1,0,1,0,1,0,29,10.597260273972603,3.0,3521.75081922017,6000,gold,36000
0,1,1,0,1,0,1,0,47,3.8383561643835615,3.0,3521.75081922017,6000,gold,36000
0,2,1,0,0,0,1,0,32,12.364383561643836,4.0,5063.104048582998,8500,platinum,54000
1,0,0,0,0,0,1,0,57,6.016438356164382,2.0,8037.628646934461,15000,black,72000
1,0,1,0,0,0,1,0,56,30.63835616438357,2.0,58958.307777777765,unlimited,black,150000
0,0,0,0,1,0,0,0,42,18.6027397260274,1.0,8336.886324503303,15000,black,72000
1,0,1,0,1,0,1,0,55,4.8054794520547945,2.0,8037.628646934461,15000,black,72000
0,0,1,0,1,0,1,0,54,2.2602739726027403,2.0,2816.7353803975325,6000,gold,36000
1,0,1,0,0,0,0,0,52,1.8164383561643835,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,0,0,52,19.86027397260274,1.0,8336.886324503303,15000,black,72000
0,0,1,0,1,0,1,0,32,0.7424657534246575,2.0,2816.7353803975325,6000,gold,36000
0,1,1,0,1,0,1,0,27,8.684931506849315,3.0,3521.75081922017,6000,gold,36000
0,1,1,0,0,1,1,0,34,11.04109589041096,3.0,5063.104048582998,8500,platinum,54000
0,0,0,0,1,0,1,0,62,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,0,51,26.70684931506849,2.0,8336.886324503303,15000,black,72000
0,2,1,0,1,0,1,0,29,10.435616438356163,4.0,3521.75081922017,6000,gold,36000
1,0,0,0,0,0,1,0,41,3.06027397260274,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,46,8.038356164383561,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,55,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,1,0,60,,2.0,3521.75081922017,6000,gold,36000
0,0,0,1,1,0,0,1,29,4.18082191780822,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,60,,2.0,3521.75081922017,6000,gold,36000
1,0,0,1,0,0,1,0,26,6.1589041095890416,2.0,8037.628646934461,15000,black,72000
1,0,0,0,0,0,1,0,52,20.315068493150687,2.0,38296.74249999999,unlimited,black,150000
0,0,0,0,1,0,1,0,56,,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,62,26.93150684931507,2.0,38296.74249999999,unlimited,black,150000
0,0,1,0,1,0,1,0,60,39.824657534246576,2.0,17228.385428571433,unlimited,black,150000
0,1,0,1,1,0,1,0,37,9.26027397260274,3.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,1,0,65,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,43,3.8301369863013695,2.0,3521.75081922017,6000,gold,36000
1,1,1,0,1,0,1,0,44,2.5342465753424657,3.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,0,0,57,,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,0,25,3.687671232876713,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,49,3.328767123287671,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,1,0,45,18.295890410958904,2.0,8336.886324503303,15000,black,72000
0,1,0,0,1,0,1,0,42,6.216438356164384,3.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,59,,2.0,3521.75081922017,6000,gold,36000
0,1,0,1,0,0,1,0,25,2.8,3.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,0,0,57,,1.0,3521.75081922017,6000,gold,36000
0,1,1,0,0,0,0,0,41,4.3424657534246585,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,46,8.06027397260274,2.0,8037.628646934461,15000,black,72000
0,0,1,0,1,0,1,0,43,5.715068493150685,2.0,3521.75081922017,6000,gold,36000
1,1,1,0,1,0,1,0,46,0.6657534246575343,3.0,4827.252950138516,6000,gold,36000
0,0,0,1,1,0,1,0,51,17.41917808219178,2.0,8336.886324503303,15000,black,72000
0,0,0,0,1,0,1,0,43,7.556164383561644,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,0,0,1,0,32,8.936986301369863,2.0,8037.628646934461,15000,black,72000
0,0,1,0,1,0,1,0,34,4.441095890410959,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,0,1,24,2.5397260273972604,1.0,2816.7353803975325,6000,gold,36000
0,0,0,1,1,0,0,1,48,1.2986301369863014,1.0,2816.7353803975325,6000,gold,36000
0,0,1,0,0,0,1,0,43,10.26849315068493,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,0,0,37,4.7972602739726025,1.0,8037.628646934461,15000,black,72000
1,1,1,0,1,0,1,0,39,4.717808219178083,3.0,8037.628646934461,15000,black,72000
0,2,0,0,1,0,1,0,37,3.624657534246576,4.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,34,7.178082191780822,2.0,8037.628646934461,15000,black,72000
1,0,1,0,0,0,1,0,49,18.531506849315072,2.0,21323.110512820513,unlimited,black,150000
1,3,1,0,1,0,1,0,38,2.2575342465753425,5.0,4827.252950138516,6000,gold,36000
1,1,1,0,1,0,1,0,31,5.83013698630137,3.0,8037.628646934461,15000,black,72000
0,0,1,0,1,0,1,0,41,17.68767123287671,2.0,8336.886324503303,15000,black,72000
0,0,0,0,1,0,1,0,56,15.635616438356164,2.0,6118.0007082153,8500,platinum,54000
1,2,1,0,0,0,0,0,45,8.46027397260274,4.0,8037.628646934461,15000,black,72000
0,0,0,0,0,0,0,1,40,4.854794520547945,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,37,2.6904109589041094,2.0,2816.7353803975325,6000,gold,36000
1,0,1,0,0,1,1,0,32,2.4465753424657533,2.0,4827.252950138516,6000,gold,36000
0,1,1,0,1,0,1,0,35,10.191780821917806,3.0,3521.75081922017,6000,gold,36000
1,0,0,0,1,0,1,0,44,17.035616438356165,2.0,21323.110512820513,unlimited,black,150000
0,0,1,0,1,0,0,0,27,4.767123287671233,2.0,3521.75081922017,6000,gold,36000
0,0,0,1,1,0,1,0,56,25.81369863013699,2.0,8336.886324503303,15000,black,72000
0,0,1,0,0,0,1,0,56,8.139726027397263,2.0,3521.75081922017,6000,gold,36000
0,3,1,0,1,0,1,0,33,8.89315068493151,5.0,3521.75081922017,6000,gold,36000
1,1,1,0,0,0,1,0,28,7.03013698630137,3.0,8037.628646934461,15000,black,72000
0,0,0,0,0,0,1,0,27,4.676712328767123,2.0,3521.75081922017,6000,gold,36000
1,0,0,0,1,0,1,0,32,3.1890410958904107,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,0,1,49,8.367123287671232,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,44,5.972602739726027,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,62,10.53972602739726,2.0,10744.083531914897,20000,black,100000
0,2,1,0,1,0,1,0,34,4.158904109589041,4.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,43,2.632876712328767,2.0,2816.7353803975325,6000,gold,36000
0,0,1,0,1,0,1,0,50,0.3013698630136986,2.0,2816.7353803975325,6000,gold,36000
0,0,1,0,0,0,0,0,47,8.219178082191782,1.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,27,9.45753424657534,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,61,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,28,2.010958904109589,2.0,2816.7353803975325,6000,gold,36000
1,1,1,0,1,0,1,0,37,8.479452054794521,3.0,8037.628646934461,15000,black,72000
0,0,1,0,1,0,0,1,37,0.2602739726027397,1.0,2816.7353803975325,6000,gold,36000
0,1,1,0,1,0,1,0,32,12.271232876712329,3.0,5063.104048582998,8500,platinum,54000
0,0,0,0,1,0,1,0,62,,2.0,3521.75081922017,6000,gold,36000
0,1,0,0,1,0,1,0,56,,3.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,65,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,65,,2.0,3521.75081922017,6000,gold,36000
1,0,0,0,1,0,0,0,45,1.8027397260273967,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,55,,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,55,7.687671232876712,2.0,8037.628646934461,15000,black,72000
0,0,0,0,1,0,1,0,65,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,66,,2.0,3521.75081922017,6000,gold,36000
0,1,0,0,0,0,0,1,27,4.523287671232877,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,30,0.926027397260274,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,48,21.47945205479452,2.0,8336.886324503303,15000,black,72000
0,0,1,0,1,0,0,1,49,8.367123287671232,1.0,3521.75081922017,6000,gold,36000
1,2,1,0,1,0,1,0,43,10.375342465753423,4.0,10744.083531914897,20000,black,100000
0,0,1,0,0,0,1,0,52,0.1178082191780822,2.0,2816.7353803975325,6000,gold,36000
0,1,1,0,1,0,1,0,38,0.5945205479452055,3.0,2816.7353803975325,6000,gold,36000
0,0,1,0,1,0,1,0,50,5.958904109589041,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,47,6.049315068493152,2.0,3521.75081922017,6000,gold,36000
1,0,0,0,0,0,1,0,28,4.632876712328766,2.0,8037.628646934461,15000,black,72000
1,0,1,0,1,0,1,0,39,11.92054794520548,2.0,15802.01258793967,unlimited,black,150000
0,0,0,0,0,0,1,0,51,13.2986301369863,2.0,6118.0007082153,8500,platinum,54000
0,0,1,0,0,0,0,1,28,5.679452054794519,1.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,0,1,43,3.783561643835617,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,57,,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,47,1.0931506849315071,2.0,4827.252950138516,6000,gold,36000
1,0,0,1,1,0,1,0,39,0.8657534246575342,2.0,4827.252950138516,6000,gold,36000
1,0,1,0,0,0,1,0,40,5.35068493150685,2.0,8037.628646934461,15000,black,72000
1,1,1,0,0,1,1,0,31,4.953424657534247,3.0,8037.628646934461,15000,black,72000
0,4,0,0,1,0,1,0,36,0.7671232876712328,6.0,2816.7353803975325,6000,gold,36000
1,1,0,0,0,0,1,0,41,4.016438356164383,3.0,4827.252950138516,6000,gold,36000
1,0,1,0,0,0,0,1,27,1.8465753424657527,1.0,4827.252950138516,6000,gold,36000
1,0,1,0,1,0,1,0,43,20.11232876712329,2.0,38296.74249999999,unlimited,black,150000
0,0,1,0,0,0,1,0,38,8.684931506849315,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,0,58,,1.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,50,1.4273972602739726,2.0,4827.252950138516,6000,gold,36000
0,2,1,0,1,0,1,0,38,3.8054794520547945,4.0,3521.75081922017,6000,gold,36000
0,1,1,0,1,0,1,0,32,0.5123287671232877,3.0,2816.7353803975325,6000,gold,36000
0,0,1,0,1,0,0,1,48,21.03013698630137,1.0,8336.886324503303,15000,black,72000
0,0,1,0,1,0,1,0,52,9.03013698630137,2.0,3521.75081922017,6000,gold,36000
0,3,1,0,0,0,1,0,37,12.268493150684929,5.0,5063.104048582998,8500,platinum,54000
0,0,1,0,0,0,1,0,39,4.345205479452055,2.0,3521.75081922017,6000,gold,36000
1,0,0,0,1,0,1,0,61,,2.0,4827.252950138516,6000,gold,36000
0,2,0,0,0,0,1,0,39,1.03013698630137,4.0,2816.7353803975325,6000,gold,36000
1,0,0,0,0,0,1,0,53,,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,0,0,1,0,60,1.8794520547945208,2.0,2816.7353803975325,6000,gold,36000
0,0,1,0,1,0,1,0,42,0.9753424657534246,2.0,2816.7353803975325,6000,gold,36000
0,1,0,1,0,0,1,0,38,14.712328767123289,3.0,6118.0007082153,8500,platinum,54000
0,0,0,1,1,0,0,1,36,2.1013698630136988,1.0,2816.7353803975325,6000,gold,36000
0,0,1,0,0,0,1,0,58,10.936986301369863,2.0,5063.104048582998,8500,platinum,54000
1,0,1,0,1,0,1,0,53,8.89315068493151,2.0,8037.628646934461,15000,black,72000
0,1,1,0,1,0,1,0,30,0.3698630136986301,3.0,2816.7353803975325,6000,gold,36000
0,0,1,0,0,0,1,0,40,18.41917808219178,2.0,8336.886324503303,15000,black,72000
0,0,1,0,0,0,1,0,52,5.8712328767123285,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,0,56,,1.0,3521.75081922017,6000,gold,36000
0,1,0,0,1,0,1,0,37,3.2109589041095887,3.0,2816.7353803975325,6000,gold,36000
1,1,0,1,1,0,1,0,41,18.81095890410959,3.0,21323.110512820513,unlimited,black,150000
0,0,1,0,1,0,0,0,47,1.5342465753424657,1.0,2816.7353803975325,6000,gold,36000
1,0,1,0,1,0,1,0,50,3.5506849315068494,2.0,4827.252950138516,6000,gold,36000
0,0,0,1,1,0,0,1,52,15.967123287671232,1.0,6118.0007082153,8500,platinum,54000
0,1,1,0,1,0,1,0,40,13.372602739726029,3.0,5063.104048582998,8500,platinum,54000
0,0,0,0,0,0,1,0,65,,2.0,3521.75081922017,6000,gold,36000
0,1,0,0,1,0,0,0,50,5.756164383561643,2.0,3521.75081922017,6000,gold,36000
