,52,389,41
6072,0.98181072,-0.99998144,-0.20621473
1319,0.97859897,-0.99996252,-0.090076588
779,0.98341128,-0.84560423,-0.060008535
7183,0.99224961,-0.99956446,-0.11703621
6725,0.96191439,-0.76669114,-0.13245591
5816,0.9564723,-0.63555548,-0.074912874
3184,0.96622422,-0.85885212,0.085849771
6030,0.95554648,-0.86325089,-0.2008108
653,0.95532188,-0.59661703,-0.20299649
2722,0.98071657,-0.99990268,-0.19862734
3856,0.91032764,-0.99985833,0.22336379
6204,0.90159831,-0.4376864,-0.17574031
5859,0.94988102,-0.82980027,-0.23703933
7168,0.980603,-0.99939301,-0.039763123
6302,0.87333091,-0.99897865,0.11578272
5601,0.96786836,-0.78480499,-0.12031829
2647,0.95757103,-0.8365036,-0.23542332
5351,-0.69053019,-0.9998839,-0.44960021
2542,0.67321809,-0.88267581,-0.29492682
5102,0.91249782,-0.99999324,-0.12671667
570,0.99180117,-0.99998373,0.00019848118
1448,0.88588148,-0.31071394,-0.1290346
7071,0.97990175,-0.84133163,-0.18349741
3424,0.84544375,-0.58200049,-0.20601781
4118,0.86945731,-0.86184665,-0.38376882
1745,0.89524547,-0.78653621,-0.32901939
4074,-0.084934307,-0.99997678,0.62152098
5112,0.66329294,-0.99997646,0.48876894
287,0.9483238,-0.74904736,-0.30245631
1738,0.90830195,-0.83350653,-0.33326651
4602,-0.58839875,-0.99958016,0.42778997
6492,0.92094773,-0.99939918,-0.031419548
3625,0.86195033,-0.99849916,-0.29832338
4550,0.97425338,-0.99999007,-0.23403344
4386,0.98023349,-0.99997169,-0.19042453
6728,0.97198799,-0.79862693,-0.12272392
4947,-0.37503194,-0.99995242,0.46372306
1684,-0.28863869,-0.99995703,0.90663971
4787,-0.3144122,-0.99993397,0.47527797
1338,0.97024031,-0.99974676,-0.088906505
5629,0.95443551,-0.47654441,-0.072120522
6089,0.98888147,-0.99998436,-0.16706627
4092,-0.1804418,-0.99993563,0.57198602
4103,0.86254937,-0.85077064,-0.38141285
2258,0.99125017,-0.99986666,-0.016667867
4251,0.99248218,-0.99995592,-0.042859077
4454,-0.24713431,-0.99982319,0.7127728
3341,-0.17871379,-0.99993259,0.55874381
6965,0.93917296,-0.58588467,-0.24197212
3989,0.9030295,-0.99997107,-0.33786996
1564,0.97284611,-0.871428,-0.18992982
5609,0.97583015,-0.72999776,-0.14057304
4012,0.9431502,-0.99996812,-0.055162261
2678,0.94350384,-0.31125169,-0.15674923
2185,0.95648693,-0.66497432,-0.19853081
3274,0.88344858,-0.99998846,-0.21002678
1231,-0.43741009,-0.99978441,0.983605
6314,0.97876164,-0.99994091,-0.21469313
1258,0.95488216,-0.71114643,-0.25470069
2254,0.98823063,-0.99993694,-0.022764169
1951,-0.1589999,-0.99803216,0.94277314
6832,0.99408084,-0.9999973,-0.11599131
113,0.95062198,-0.70425452,-0.26925779
6240,0.75398062,-0.86567682,-0.22277118
2509,0.78311764,-0.39651948,-0.2609215
5375,-0.44111409,-0.99979418,0.77424305
7296,0.97013823,-0.70566456,-0.071799212
507,0.87133859,-0.9076617,-0.41668715
3887,-0.80128747,-0.99984426,0.68912077
5897,0.9883323,-0.9999829,-0.17396056
4998,0.94821242,-0.76652934,-0.1459498
5481,0.98344084,-0.99969502,-0.11534457
3434,0.95026608,-0.99998148,-0.30177499
4959,-0.36829177,-0.99991184,0.44275905
4295,-0.18999284,-0.99994509,0.59925333
6916,0.98067167,-0.65677446,-0.12551691
350,0.95942041,-0.99944648,-0.28041065
6406,0.95487689,-0.67733743,-0.23099684
7247,-0.45858924,-0.99849467,0.81995948
4113,0.88003056,-0.79502749,-0.36972871
2505,0.74741245,-0.12143013,-0.27318696
3859,0.90968016,-0.99989004,0.22494023
1114,0.92538216,-0.17178796,-0.18700073
5631,0.94712205,-0.43782265,-0.075989243
298,0.92394584,-0.70072145,-0.31513555
3710,-0.46501061,-0.99993568,0.68491004
5832,0.94797517,-0.767504,-0.25814326
5970,-0.45106373,-0.99993279,0.60091693
5599,0.97250659,-0.77431063,-0.12307857
5998,0.98218413,-0.77775555,-0.14990158
3058,0.98030861,-0.99999108,0.059534407
3107,0.92596798,-0.99998891,-0.1645971
229,0.93989972,-0.9999767,0.10714227
4022,0.95258969,-0.99999041,-0.038356251
4479,0.95084746,-0.70086787,-0.24449723
5096,0.90852016,-0.99997027,-0.12207997
3532,0.93330571,-0.75360404,-0.28276691
4908,0.8688158,-0.99982643,-0.17026591
2103,0.97776384,-0.99997831,-0.0097463572
5780,-0.55081947,-0.99994127,0.82588369
7074,0.9730785,-0.86121066,-0.16806701
2799,-0.0669439,-0.99979375,0.87613768
4907,0.88560787,-0.99978895,-0.16548542
1614,0.86758327,-0.81433916,-0.30246953
607,-0.14306629,-0.99985105,0.85023093
3258,0.92846656,-0.99998596,-0.19638637
1093,0.97577666,-0.81837859,-0.20964791
6160,-0.50527796,-0.99989274,0.59672504
7222,0.94881138,-0.99986516,-0.0020662047
6980,0.97448574,-0.9994736,-0.19499776
203,0.79100454,-0.9999877,0.32209718
2387,0.87870751,-0.99994267,-0.25639914
5125,0.90747616,-0.99998775,0.21216611
4842,0.86090781,-0.78334368,-0.22468897
837,0.94906631,-0.76491281,-0.24602495
4414,0.70602203,-0.99997982,0.38643186
7293,0.96679154,-0.81145452,-0.1285752
1230,-0.43959775,-0.99987509,0.98350785
5576,-0.65732098,-0.99996848,0.81621241
1609,0.84234457,-0.78463598,-0.32624846
6465,0.96192167,-0.99995601,-0.25696669
4328,0.87279076,-0.76441517,-0.37225216
6984,0.98068344,-0.99998471,-0.19495404
5243,0.92108739,-0.96542976,-0.2130194
5640,0.94960517,-0.53001814,-0.071895965
5953,-0.50470098,-0.99995792,0.56097515
4940,0.97011729,-0.99892481,-0.019404873
3159,-0.24632017,-0.99972458,-0.4535282
5747,-0.52044633,-0.99996541,0.80352603
4511,0.91340857,-0.73597289,-0.31283646
6686,-0.37519442,-0.99996111,0.76309465
657,0.92743899,-0.6441902,-0.25055867
790,0.99416654,-0.88165614,-0.070835877
5114,0.66563161,-0.9999732,0.48766459
4462,-0.25302722,-0.99997534,0.71213108
6061,0.98236742,-0.99998304,-0.20054176
2561,0.97333997,-0.99969835,-0.21652601
1359,0.98861194,-0.99981363,0.01072587
6113,0.98439944,-0.99996043,0.081994566
2347,0.79055651,-0.38804752,-0.29182171
6649,0.9959777,-0.9999912,-0.028028465
2760,0.97836376,-0.99996761,0.10828579
5389,0.98529901,-0.95293306,-0.13527204
7339,0.93128755,-0.86856324,-0.24511799
6425,0.93715068,-0.63641443,-0.25328107
2970,-0.043478235,-0.999939,0.41723244
5574,-0.71469448,-0.99911157,0.83431755
2575,0.78409306,-0.99996232,0.4300122
6608,0.83065879,-0.79299919,-0.34996545
6981,0.97852844,-0.99997079,-0.19938331
6386,0.969085,-0.80296866,-0.22007511
7211,0.59866456,-0.99987894,0.44278109
1780,0.9436212,-0.99997931,-0.11180221
2868,0.92074767,-0.6404545,-0.30391396
803,0.98199047,-0.56352799,-0.004880193
857,0.97613976,-0.99996729,0.0003157546
4194,0.900928,-0.99991557,-0.35035142
4865,0.92473844,-0.51362958,-0.09969985
3658,0.39620123,-0.99998081,0.42586183
5184,0.92623388,-0.94821809,-0.11255941
219,-0.0051435297,-0.99995415,0.7945045
1288,0.91595012,-0.35438052,-0.24349952
582,-0.15305095,-0.99995015,0.85979236
43,0.89639725,-0.99998364,0.14222283
1234,-0.43103394,-0.99988212,0.98415685
4038,0.99551552,-0.99986339,-0.057346298
5269,0.9158406,-0.96116001,-0.24758044
7113,0.97461375,-0.83955593,-0.15713293
1892,0.7809346,-0.76001593,-0.25806332
6520,-0.65564187,-0.99990775,-0.19271049
6438,0.85781868,-0.85023356,-0.34308834
6337,-0.60153573,-0.99998701,-0.42413484
6077,0.96316667,-0.99936402,-0.17823869
1071,-0.43448451,-0.99969637,0.98631565
718,0.70153931,-0.99869567,0.47091651
2364,0.74621417,-0.82658987,-0.27443228
1505,0.98753657,-0.99954439,-0.041034723
670,0.88223088,-0.85268487,-0.36450661
4228,0.88900269,-0.99999192,0.28069258
5379,0.97694229,-0.948268,-0.12103917
5880,0.98514823,-0.99987129,-0.18947778
6768,0.91820184,-0.58486434,-0.073586024
897,-0.48039502,-0.99992706,0.94141397
5916,0.6642892,-0.99978935,0.40035673
3103,0.9233882,-0.99997374,-0.16820291
1530,-0.53446262,-0.9998895,0.50907242
2926,0.98551727,-0.99994544,-0.049471762
6149,-0.49067033,-0.99985791,0.52371576
6146,-0.48310963,-0.99980698,0.52484015
3404,0.8739058,-0.61682974,-0.13328746
3080,0.96242092,-0.9999823,0.072939672
3182,0.96658351,-0.84189198,0.091407737
6032,0.95545308,-0.86166133,-0.20446078
5603,0.96729911,-0.75059614,-0.11757849
1874,0.90147678,-0.50522993,-0.14956941
2370,0.72007763,-0.80370495,-0.33466816
1769,0.99190418,-0.99999368,-0.022657029
5338,0.98500011,-0.9999761,0.092020403
3248,0.92804419,-0.99995883,-0.19991314
1983,0.95367458,-0.86112754,-0.21988896
531,0.96602867,-0.99997428,-0.28325059
6536,-0.33987719,-0.9997445,0.5351875
6611,0.86386064,-0.74328457,-0.32791537
3475,0.98652477,-0.99999186,0.088906134
3891,-0.80667319,-0.99987093,0.68875835
3303,0.901997,-0.99998346,-0.042624501
2163,0.97626917,-0.81643717,-0.20538958
731,0.97910941,-0.9994658,0.044172065
2339,0.82324659,-0.59765346,-0.26628047
5340,-0.2729975,-0.99989176,0.80395441
2232,0.95723251,-0.99996623,-0.18632709
6931,0.96400279,-0.60799321,-0.066996479
4649,0.93539646,-0.52894254,-0.27678881
4224,0.88728913,-0.99996919,0.27835651
2771,-0.15767578,-0.99994152,0.90761123
4828,0.92173729,0.13025815,-0.12634326
4420,0.90057782,-0.99998915,0.15409555
1255,0.96626238,-0.77877034,-0.23099264
2104,0.97740626,-0.99880604,-0.010841606
3935,0.78723753,1.0,-0.20804036
3985,0.925064,-0.99998207,-0.31308852
898,-0.39116226,-0.99996341,0.93541392
428,-0.23902256,-0.99993863,0.86104294
5078,0.9236191,-0.99995266,-0.17113829
3078,0.96522607,-0.99897355,0.071496722
5752,-0.51392732,-0.99994545,0.80465184
6871,-0.2885846,-0.99996781,0.84219288
1222,-0.50498761,-0.99971238,0.90663904
3796,0.97660803,-0.99994333,-0.15765675
5270,0.91165011,-0.96903882,-0.24510148
3898,-0.69586698,-0.99990207,0.72883776
3542,0.94249152,-0.77497927,-0.29152874
5546,0.97319646,-0.99997477,-0.029420658
1621,0.85683607,-0.77472555,-0.31505478
6567,0.94911689,-0.76143558,-0.21854035
3479,0.98480766,-0.99999452,-0.13671153
4467,-0.25013451,-0.99979514,0.71408511
1096,0.97268183,-0.75523155,-0.21471499
2072,0.93700597,-0.99978356,-0.19705184
6642,0.98423238,-0.99969161,-0.0012500794
4808,0.957277,-0.78596096,-0.16916698
2753,0.97834813,-0.99997326,0.10337017
6203,0.88844552,-0.32353811,-0.17176594
2588,0.98881989,-0.99988837,0.029476525
1788,0.95195802,-0.99999356,-0.11649767
5325,0.98973072,-0.99996493,0.038599445
3337,-0.17122774,-0.99997265,0.5427083
528,0.96641004,-0.99994279,-0.27827092
3438,0.94515002,-0.99997748,-0.31593907
192,0.94595498,-0.99998813,-0.34107536
6991,0.98136844,-0.99998642,-0.18404987
1126,0.94566998,-0.41144839,-0.21589564
2944,-0.035740417,-0.99994991,0.42412022
3721,-0.46842623,-0.99995107,0.68626302
3605,0.9581084,-0.99920282,-0.2448649
304,0.88994647,-0.86170909,-0.36604115
3014,0.9141575,-0.61284783,-0.20845351
1292,0.91292715,-0.73877038,-0.35446769
70,-0.55514798,-0.96937084,0.71643717
3017,0.92779331,-0.64462208,-0.18684439
4195,0.90175462,-0.99992728,-0.3483919
2687,0.93544883,-0.59355519,-0.3307353
2864,0.92593492,-0.58079619,-0.30631606
831,0.97631112,-0.64909449,-0.15278012
4871,0.91012787,-0.42438382,-0.09636449
1456,0.80273309,-0.85784895,-0.17307342
3392,0.85754439,-0.70122531,-0.20301841
7184,0.99277498,-0.9998662,-0.11789043
238,-0.25035687,-0.99715793,0.91490323
92,0.95564078,-0.69782726,-0.265399
2942,-0.034813577,-0.99994171,0.42566967
3819,0.96137175,-0.99981676,-0.15968656
3315,-0.16824757,-0.99994951,0.51149453
3997,0.88962476,-0.99997271,-0.3494842
5309,0.9886567,-0.99985259,0.093126751
3795,0.97657704,-0.99991594,-0.15910602
4620,-0.28835574,-0.9997763,0.73641255
1001,0.97543251,-0.99999388,-0.18542778
6052,0.97894014,-0.99983339,-0.19472346
7047,-0.22929389,-0.99973451,0.73108154
2377,0.70367441,-0.80443967,-0.3166217
4112,0.86816446,-0.75649565,-0.38082173
3045,0.82331646,-0.90153573,-0.29542658
2789,-0.037364488,-0.99985667,0.86989872
1532,-0.5410404,-0.99992942,0.50666324
2410,0.84696106,-0.99980126,-0.22313176
5509,0.98847777,-0.99998702,-0.13940671
411,-0.27399179,-0.999872,0.75954496
3049,0.82268748,-0.94881765,-0.30043667
7054,-0.1913713,-0.99998026,0.73169825
6791,0.93115527,-0.69637945,-0.15197039
5872,0.98572578,-0.99993969,-0.19415616
4048,0.99396234,-0.9999798,-0.043872185
6458,0.96497748,-0.99941015,-0.23624507
5010,0.97220396,-0.78916454,-0.14355124
6708,-0.25340457,-0.99990886,0.79912201
5598,0.97752202,-0.73249283,-0.11551454
2886,0.96555772,-0.99998855,-0.18819123
633,0.94264884,-0.82411841,-0.26513439
498,0.8883436,-0.88161539,-0.38715793
2463,-0.036688962,-0.99919476,0.45697555
7129,0.92409498,-0.92897969,-0.25477746
637,0.94723485,-0.78948677,-0.20477222
720,0.68871551,-0.99994331,0.50164904
288,0.93585846,-0.73053617,-0.30405775
757,-0.44284973,-0.9999441,0.96453405
6948,0.93113301,-0.72145839,-0.23633125
5079,0.92212872,-0.99996194,-0.1675349
7258,-0.3883716,-0.99998001,0.77387235
4359,0.84823011,-0.37686335,-0.33941755
4405,0.70880086,-0.99998325,0.38188353
3773,0.8675562,-0.69929256,-0.44434637
596,-0.12827604,-0.99957402,0.86390636
6898,0.97617515,-0.72556901,-0.12022479
1068,-0.43469433,-0.99988524,0.98840363
1942,0.94759918,-0.99997099,0.050300087
1647,0.64636403,-0.99986097,0.46349958
6951,0.93125657,-0.6642052,-0.236506
4832,0.9511679,-0.47253814,-0.11283908
2700,0.9017894,-0.7091629,-0.32891919
1700,0.96113426,-0.79633885,-0.26990527
5894,0.98835762,-0.99998562,-0.17824617
6803,0.99552869,-0.99998063,-0.10545614
5597,0.97948474,-0.8227698,-0.11134428
6250,0.97087221,-0.9999574,-0.23843544
5706,0.98561045,-0.999973,-0.1659477
2123,-0.11779055,-0.99993744,0.95619311
4647,0.95122453,-0.57084293,-0.29123487
86,0.95787983,-0.7755424,-0.26205559
2308,0.85618403,-0.87944453,-0.24649203
2677,0.93992597,-0.30921363,-0.15948606
4955,-0.35236654,-0.99989988,0.44168482
5617,0.96142802,-0.75672094,-0.11665577
2594,0.99010055,-0.99997185,0.032686605
6318,0.97183772,-0.99995118,-0.22398521
1029,0.89600785,-0.999918,0.24013138
6797,0.93159955,-0.74841382,-0.23016519
5282,0.98433416,-0.99997014,-0.15824373
2144,0.96846956,-0.85701035,-0.22228203
4606,-0.6199524,-0.99994369,0.42258318
1200,0.97935111,-0.99968355,-0.091720843
2025,0.90995683,-0.63036189,-0.19862848
621,0.94115892,-0.76772894,-0.24876281
6687,-0.37537441,-0.99996777,0.76426501
566,0.95528463,-0.99945101,0.0081220671
4054,0.99395802,-0.99996142,-0.036063388
1837,-0.53798208,-0.99993348,0.34901835
1334,0.96974873,-0.99980876,-0.081271416
6421,0.93760425,-0.6296689,-0.23826802
6993,0.98186161,-0.99998231,-0.18898453
2099,0.95400661,-0.99926033,-0.016064027
3238,0.93216986,-0.99994302,-0.1940344
5439,0.96866335,-0.91138826,-0.088943221
3849,0.89251464,-0.9997776,0.224358
1688,-0.28598542,-0.99995767,0.90688513
745,-0.47996992,-0.99996257,0.96317031
5023,0.92849446,-0.36859012,-0.10629524
3870,-0.86138931,-0.99986771,0.69429424
2187,0.9755476,-0.78591985,-0.19369883
195,0.94314908,-0.99999119,-0.34708939
1152,0.91526669,-0.6607347,-0.33602697
2902,0.92583644,-0.99998758,-0.2202087
4844,0.83333041,-0.87767786,-0.24933295
802,0.98508942,-0.66206102,-0.0041615393
4504,0.92469132,-0.34295661,-0.20396489
2350,0.82931111,-0.3714281,-0.27823807
3956,0.88132984,0.30445886,-0.21903447
6657,0.84379403,-0.99984904,0.20311618
4753,0.98387304,-0.99997013,0.044631129
2068,0.98560606,-0.99998184,-0.17261276
3025,0.81404528,-0.84266717,-0.29946954
5673,0.98711966,-0.99993816,-0.088121425
644,0.95433397,-0.83374104,-0.2089119
6501,0.93399906,-0.99972896,-0.28583587
5505,0.98736799,-0.99999007,-0.14482702
2929,0.98718862,-0.99998501,-0.049513102
5119,0.80426088,-0.99955883,0.1926878
120,0.96936324,-0.80243223,-0.24891956
1777,0.94207271,-0.99993384,-0.11312337
3761,0.9285536,-0.0065206098,-0.24376611
5905,0.65786779,-0.99995058,0.39721863
2135,-0.067159957,-0.99997883,0.94665306
3578,0.85159354,-0.7901845,-0.38253718
4482,0.95336933,-0.66893199,-0.22348371
134,0.92900964,-0.58239789,-0.26701193
6495,0.91977474,-0.99996219,-0.050349858
3885,-0.78463382,-0.99985727,0.68967981
5668,0.94672808,-0.814821,-0.24671962
5317,0.99034568,-0.99987699,0.052729904
2559,0.98128531,-0.99997848,-0.1970078
62,-0.16166323,-0.99995923,0.76962832
5821,0.97377173,-0.72476323,-0.082788393
6404,0.94899243,-0.689889,-0.2205275
3820,0.96137175,-0.99984699,-0.16062535
5413,0.9801873,-0.93290031,-0.14143496
2467,0.78504619,-0.78942195,-0.28251495
679,0.87725589,-0.87856246,-0.4008106
7344,0.94226109,-0.74175572,-0.23220186
741,-0.48995387,-0.99964363,0.96004946
1211,-0.56503069,-0.99656941,0.88853
2170,0.96816564,-0.65920895,-0.16671933
4050,0.99491866,-0.99997328,-0.039765921
5022,0.92688642,-0.30132034,-0.10832929
4886,0.95272009,-0.99997898,-0.1190661
567,0.99161426,-0.99964395,-0.02709217
1873,0.87033208,-0.55597314,-0.14936097
4836,0.93729675,-0.31337505,-0.13861203
2596,0.99053558,-0.99992021,0.031701714
1717,0.91794992,-0.69307019,-0.22128405
2843,0.95160883,-0.43641968,-0.14489138
1392,-0.40703364,-0.99962081,0.25277397
5517,0.3950511,-0.99989694,0.54476564
4604,-0.62027423,-0.99982894,0.41632823
6719,-0.25379684,-0.99994561,0.80037489
5384,0.98384111,-0.94979944,-0.13898759
489,0.88422223,-0.91865335,-0.40299664
493,0.90223802,-0.91186654,-0.37793804
690,0.93231894,-0.99724448,-0.017228443
6123,0.98391746,-0.99996984,0.088644928
602,-0.13806245,-0.99995565,0.85208652
1911,0.95286267,-0.99998545,-0.17389138
5674,0.98786075,-0.99997049,-0.11439157
3378,0.95389235,-0.82120451,-0.073431541
5321,0.99137552,-0.99997834,0.054879303
6058,0.98306232,-0.99995523,-0.20346891
5194,0.93080145,-0.94355944,-0.098420518
6020,0.98174255,-0.6420833,-0.1373825
2366,0.71892642,-0.77941642,-0.33898623
1187,0.96865075,-0.99966393,0.14732803
274,0.93325049,-0.81191584,-0.30421645
4163,0.87321474,-0.66714681,-0.3597476
4233,0.88759852,-0.99996788,0.28204057
1361,0.99229598,-0.99995482,0.0084201561
7300,0.97231477,-0.71298489,-0.093068936
1526,-0.52030538,-0.99963653,0.50794715
3626,0.95660835,-0.99862374,-0.2690084
3307,0.9017831,-0.99998865,-0.040398997
7246,-0.32625864,-0.999728,0.78275658
6252,0.97451116,-0.99951014,-0.23149048
4734,0.93487861,-0.99997867,0.19195597
6912,0.97316079,-0.69267702,-0.12246868
1337,0.97024031,-0.99968346,-0.088452467
945,0.99221313,-0.76693951,-0.1282866
6073,0.98163262,-0.99997213,-0.20682928
2250,0.9854825,-0.99901552,-0.0051080993
5783,-0.54874634,-0.99973546,0.82589735
4767,-0.32379241,-0.9999515,0.41432448
6531,-0.64925282,-0.99998562,-0.17971439
2346,0.84968991,-0.65948185,-0.26058388
68,-0.36185847,-0.99958482,0.65518574
5378,-0.44858936,-0.99978099,0.80962506
5219,0.90714866,-0.9014048,-0.071577854
5138,-1.0,-0.99879718,0.35357465
1598,0.91882691,-0.68329033,-0.24606084
7091,0.97738818,-0.84728605,-0.16740634
4728,0.93237889,-0.99992968,0.18770762
4766,-0.40978149,-0.99991719,0.42618663
1503,0.99007016,-0.99987999,-0.022947022
6691,-0.3755295,-0.99997513,0.76387753
150,0.91599599,-0.8715146,-0.28099607
2804,0.9560124,-0.66302508,-0.22412882
4031,0.95568522,-0.99998166,-0.032339869
2086,0.83528492,-0.99997389,0.39819499
6702,-0.46976721,-0.99982672,0.80192585
2259,0.99125017,-0.99996779,-0.016749674
5940,-0.51334348,-0.99935506,0.57366296
3286,0.98221009,-0.99998786,0.064197602
5663,0.97790656,-0.81179145,-0.1811585
7230,-0.48607671,-0.99235392,0.81210273
859,0.97523317,-0.99996419,0.0043535528
2957,-0.063427156,-0.99994971,0.40782712
4395,0.9709587,-0.9999577,-0.22724667
5671,0.94345414,-0.75855754,-0.22606271
3497,-0.12290025,-0.99984054,0.76500381
366,0.94229135,-0.9999658,-0.33111101
1432,0.94227937,-0.59744719,-0.11357424
5146,-0.37459973,-0.99974872,0.97806208
1779,0.94354351,-0.99997899,-0.1128637
5294,0.983592,-0.99997694,-0.18574528
3567,0.91869973,-0.46095532,-0.23834498
1818,-0.39378019,-0.99914516,0.34978726
4693,0.85354342,-0.70218323,-0.36431479
841,0.95061779,-0.73551083,-0.23356385
2704,0.9867091,-0.99961259,-0.074179614
1189,0.96700542,-0.99989875,0.14960415
175,0.91072594,-0.85565348,-0.34601613
6783,0.94291555,-0.59906326,-0.19174833
617,0.95279876,-0.78131425,-0.25399352
2093,0.83041385,-0.99999203,0.4118062
3235,0.85992291,-0.88614883,0.15495587
82,0.96076124,-0.75816291,-0.25710034
4081,-0.17548601,-0.99996401,0.57229249
1030,0.89463673,-0.9999549,0.23913262
3892,-0.80261923,-0.99985582,0.68912181
300,0.92296306,-0.60842531,-0.26322435
4080,-0.17232281,-0.99989493,0.57293618
1472,0.73483898,-0.81876293,-0.19922429
283,0.94309812,-0.78002897,-0.32217741
2028,0.94232133,-0.57441127,-0.21626358
3824,0.97800797,-0.99993331,-0.16390665
4564,0.9713207,-0.99991434,-0.24535739
5828,0.95603543,-0.42561649,-0.088356945
3558,0.93434607,-0.67456189,-0.23718515
1813,-0.42967337,-0.99051405,0.36136096
1271,0.93944771,-0.24628925,-0.20297348
5014,0.91486192,-0.37948989,-0.08154414
4560,0.96979469,-0.99997077,-0.24530929
4652,0.94064569,-0.54355032,-0.27309451
4003,0.8915294,-0.99997295,-0.34837202
2313,0.83701131,-0.86948147,-0.26740032
2008,0.9435346,-0.88285795,-0.21194468
6292,0.83950777,-0.99996772,0.10452094
2642,0.96284727,-0.77025754,-0.23963436
4825,0.94950794,-0.80425836,-0.17044739
7156,0.96030479,-0.73380648,-0.15982791
2305,0.83613734,-0.88480159,-0.266425
3767,0.88424332,-0.67280738,-0.41734325
6731,0.968594,-0.78352842,-0.12839547
99,0.95310541,-0.59098816,-0.26356251
4305,0.86366399,-0.73736328,-0.35788375
744,-0.47996992,-0.9999326,0.963162
6801,0.99501265,-0.99999476,-0.10566907
